"ID","task","dishwasher_choice_1","dishwasher_choice_2","dishwasher_choice_3","dishwasher_choice_4","dishwasher_choice_5","dishwasher_choice_6","dishwasher_choice_7","dishwasher_choice_8","dishwasher_choice_9","dishwasher_choice_10","dishwasher_choice_11","dishwasher_choice_12","dishwasher_choice_13","dishwasher_choice_14","speaker_choice_1","speaker_choice_2","speaker_choice_3","speaker_choice_4","speaker_choice_5","speaker_choice_6","speaker_choice_7","speaker_choice_8","speaker_choice_9","speaker_choice_10","speaker_choice_11","speaker_choice_12","speaker_choice_13","speaker_choice_14","induction_choice_1","induction_choice_2","induction_choice_3","induction_choice_4","induction_choice_5","induction_choice_6","induction_choice_7","induction_choice_8","induction_choice_9","induction_choice_10","induction_choice_11","induction_choice_12","induction_choice_13","induction_choice_14","social_dist_rating._1","social_dist_rating._2","social_dist_rating._3","social_dist_rating._4","social_dist_rating._5","social_dist_rating._6","social_dist_rating._7","social_dist_rating._8","social_dist_rating._9","social_dist_rating._10","social_dist_rating._11","social_dist_rating._12","social_dist_rating._13","social_dist_rating._14","attention_check","attention_check_filter","why","age","country_of_birth","country_of_residence","employment","first_language","sex","student"
"R_3hnj95KJdyFNKbr","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","T","P","P","P","P","P","T","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,5,4,2,7,1,2,1,4,7,7,4,2,"A bluetooth speaker",1,"I thought the pictures explained it very well.  With text only, there may be some in the group who aren't familiar with technology, so those instructions may not register with them.",61,"Canada","Canada","Part-Time","English","Male","DATA EXPIRED"
"R_3nioqGy4jjwSnvk","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,4,5,3,4,5,1,1,1,4,4,5,2,1,"An induction cooktop",1,"I think that the picture instructions were clearer and quick to process so everybody would find them the easier option",51,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_12K2twoAPpEN7af","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,3,3,4,1,2,1,3,4,4,3,2,"A bluetooth speaker",1,"I gave everyone the text instructions as the picture instructions were not clear.",29,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2Sk8GvlF7MW5KG6","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",3,5,5,4,2,3,1,3,1,3,2,4,2,2,"An induction cooktop",1,"Well, I found the picture instructions not to be all that clear. The finger was a bit too big and didn't make it clear which of the four rectangles it was choosing. So I opted to give them all the text option.",26,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","No"
"R_OIP2Dq0xvavDeuZ","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,4,7,1,7,1,3,5,7,7,1,"A dishwasher",1,"I FEEL THE PICTURE INSTRUCTIONS WERE EASIER TO FOLLOW",46,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_8Dn5lGqBCyIPvkR","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,4,4,6,2,4,1,3,5,7,4,3,"A dishwasher",1,"How well I knew them and if I thought there was a possibility they wouldn't understand the text e.g. language barriers then I decided on the pictures",54,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_54nMuE3VfBjcDmh","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","P","T","P","T","P","P","P","T","T","T","T","P",6,6,3,5,3,6,1,4,1,4,6,6,6,2,"An induction cooktop",1,"I chose each person depending on how I think they would understand the instructions better, if they were closer to me I felt like I didn't have to be as formal in explanation and that they pictures would be enough for them to understand and figure it out.",19,"Ireland","United Kingdom","Other","English","Female","Yes"
"R_3HN3uDdf7Qg4dbA","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",5,6,5,1,1,5,1,4,1,2,4,4,2,1,"An induction cooktop",1,"I chose all to receive the picture instructions.  Looking at the instructions visually benefits everyone, easy to read, quick to read.",40,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_XnUfiCx8XbZlLtD","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",7,7,7,3,1,6,1,1,1,4,7,7,5,1,"An induction cooktop",1,"I went with text instructions for all as they seemed more clearer",36,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1owod2HXSxaNid3","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","P","T","P","T","T","P","P","T","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,2,5,2,6,5,7,4,5,2,4,5,"A bluetooth speaker",1,"I relied on my gut instinct to allocate the instructions",50,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","No"
"R_1H69jIRSNR1cR8H","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","P","P","P","T","P","P","P","P","P","T","T","P",2,1,3,3,4,2,6,5,7,5,1,2,4,6,"An induction cooktop",1,"I just assumed that those who were closer to me might feel more comfortable if I used pictures. It feels more informal. Also, I think I also assumed intelligence. I thought that people who may struggle with instructions might prefer for text. Lastly, type of job also made me think those who work using movement like gym person would prefer pictures",25,"United Kingdom","United Kingdom","Due to start a new job within the next month","English","Female","Yes"
"R_3oBDEveA1OGtgVD","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,4,6,2,3,1,3,5,7,5,2,"A dishwasher",1,"I just felt that the picture instructions were clearer and easier to understand so I selected this for all people staying in my apartment.",33,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1YOXPQsp1grw1Nv","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","P","P","T","P","P","P","T","T","T","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,3,2,5,1,3,1,2,6,7,5,1,"A bluetooth speaker",1,"IF THEY WERE KILELY TO BE OLDER PEOPLE I WOULD HAVE GIVEN THEM THE VISUAL INSTRUCTIONS

ALSO IF I WAS UNAWARE OF THEIR INTELLIGENCE LEVEL I WOULD GIVE THEM THE TEXT INSTRUCTIONS",30,"United Kingdom","United Kingdom","Other","English","Male","No"
"R_3irpvMvvUoKFNzY","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,5,7,5,2,6,1,2,1,4,6,7,2,1,"An induction cooktop",1,"I think people generally respond better to pictures than to text.",43,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_2WHK4cs8EosqCl4","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,2,6,1,1,1,2,4,5,3,2,"A dishwasher",1,"I thought the picture instructions were just much clearer and easier so I gave them to everyone.",52,"United Kingdom","United Kingdom","Other","English","Female","No"
"R_2WItWVWdROPvo1z","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","T","T","P","T","T","T","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,2,5,1,3,1,4,4,6,4,2,"A bluetooth speaker",1,"Pictures may be easier for someone less well educated about the product.",62,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_24B24nb6tWCpDw1","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,3,4,1,2,1,2,3,4,5,1,"A bluetooth speaker",1,"Decided which were clearer to myself and generalised my own opinion",30,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1NgKkIhxhaJCl7O","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","P","T","P","T","P","T","T","P","T","T","P","P",6,5,5,3,4,4,1,2,1,3,3,4,2,1,"An induction cooktop",1,"Thought that those closest to me may already have some insight into the apartment and appreciate a visual reference. However, some older members of a family may be more old school and appreciate the text version",48,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_1ClSK3q7aSh6thX","dishwasher","P","P","P","P","T","P","T","T","T","P","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,3,6,1,3,1,2,6,6,3,2,"A dishwasher",1,"I thought that people further away from me should get the images, as there is less chance of ambiguity. If these people did not understand the instructions, they may not have felt comfortable, for example, calling me to tell me. Closer people were given the written instructions because it felt more personal and if they didn't understand they would have been more likely to call me to ask about it.",30,"United Kingdom","United Kingdom","Full-Time","English","Female","Yes"
"R_1jqCVeDv6G9WgVt","dishwasher","P","T","T","P","T","T","T","T","T","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,5,3,6,2,3,1,4,5,7,6,2,"A dishwasher",1,"I tried to imagine that person and what they would prefer",43,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_Xk6PGDRcudmEvAZ","dishwasher","T","P","P","T","T","P","T","T","T","T","T","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,3,2,5,1,3,1,2,4,5,4,1,"A dishwasher",1,"I thought those closest to me would better understand the text instructions, so gave those to them. For people who I thought I don't really know, I chose the picture instructions.",31,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_2TBgnof6O4siHRO","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","P","P","T","P","T","P","P","T","T","P","P",5,6,7,4,2,6,1,3,1,3,3,6,4,1,"An induction cooktop",1,"I believe the people I live with or those close to me are well aware of the environment I live in. So, I do not see a need to explain to them how my appliances work because they may use them most if not all the time.",22,"South Africa","South Africa","Part-Time","English","Female","Yes"
"R_2BzJYWC7tEvgJO5","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","P","P","T","P","P","P","P","T","T","T","P",6,4,4,3,3,7,1,1,1,2,2,4,3,1,"An induction cooktop",1,"I know that those closest to me prefer to see instructions in a visual way and feel as though text instructions are much easier when you're not familiar with someone and their home.",20,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Female","Yes"
"R_2D2ejO20BchkRTr","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,6,4,4,3,4,1,2,1,3,4,4,3,2,"An induction cooktop",1,"I thought the picture instructions were quite clear and easy to follow in comparison to the text.",34,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_2dZsALMp4qHqoBA","dishwasher","T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,5,6,6,1,3,1,4,5,7,4,2,"A dishwasher",1,"THE TEXT WAS CLEARER IRRESPECTIVE OF WHO IT WAS",63,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_10qqyBejxtxuhDV","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,7,6,5,6,7,1,3,2,4,7,6,6,2,"An induction cooktop",1,"Whichever seemed easier and less fiddly to understand",25,"United Kingdom","United Kingdom","Other","English","Male","Yes"
"R_rr4xnB4EcseJR6N","dishwasher","T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,5,2,7,1,3,1,5,7,7,4,2,"A dishwasher",1,"I felt that picture instructions would be insulting their intelligence regardless of whether or not I knew them very well. Written instructions were very clear and shouldn't  be any trouble to follow.",68,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_10AR9O9nNDB25p6","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"A dishwasher",1,"I DECIDED ON PICTURES AS THAT IS MY PREFERENCE OVER TEXT ALWAYS.",67,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_1eWd05GOsG0hcZX","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","T","P","P","P","P","P","P","T","P","P","P","P",7,7,7,4,7,7,3,3,1,5,7,6,7,3,"An induction cooktop",1,"The picture instructions were easier, so if I didn't know someone very well, I would have given them the picture instructions. 
If I knew someone was able to understand the text instructions, I would have given them the text instructions.",28,"United States","United States","Unemployed (and job seeking)","English","Female","No"
"R_1eVGIyhAokxh0WH","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,7,4,4,2,6,2,3,2,6,7,7,6,3,"An induction cooktop",1,"I chose the picture for all, it was super simple to follow and required no studying to understand.",30,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_1DT2hQKshtekJGc","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,4,2,5,2,3,1,4,4,4,3,2,"A bluetooth speaker",1,"I analysed which would be more user friendly to each choice and seemed to end up with a majority of pictures being my first choice altough personally I would prefer to receive instructions in text",60,"Zimbabwe","United Kingdom","DATA EXPIRED","English","Female","No"
"R_1esA9wAwrsriilC","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","T","P","P","P","P","P",7,7,7,5,3,7,2,4,1,4,5,7,4,2,"An induction cooktop",1,"I think pictures are much easier to follow, but its also important to think about how close you are with the person to make It more personal. I would give mostly pictures but potentially an older person (ie mother, father) written instructions as this is likely to be easier for them.",30,"South Africa","United Kingdom","Full-Time","English","Female","No"
"R_2tDpseiwf1PNqPk","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",3,6,7,5,2,7,1,3,1,4,5,7,4,2,"An induction cooktop",1,"Pictures are easier to follow than reading",49,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_Bza9QKLQ8SPgdKF","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,3,1,4,1,2,1,2,2,4,3,1,"A bluetooth speaker",1,"I thought the text was far easier to understand.",34,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_UFkdbmfuBEzyPhD","dishwasher","P","T","P","T","T","P","T","T","T","T","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,3,4,5,1,2,1,3,5,5,4,2,"A dishwasher",1,"I decided to give text versions of the instructions to people I am closer to, as a rule, because I thought the picture instructions might come across as patronising and a bit distant/unfriendly. However, I found the picture instructions easier to follow so, where I didn't know the person so well, I gave them the picture instructions.",48,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_232JkqBiSdenerq","dishwasher","T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,3,5,7,1,3,1,3,7,7,3,2,"A dishwasher",1,"I review both instructions and feel that the text instructions were clearer for anyone that would be viewing them.",37,"United States","United States","Unemployed (and job seeking)","English","Female","No"
"R_3QDDvkadDZgk0GI","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","P","P","P","P","P","T","T","P","P","T",7,7,3,1,1,6,3,3,2,5,5,7,7,1,"An induction cooktop",1,"I based my decisions on intellgience and levels of english understanding. So if english was their native language i would use Text as opposed to pictures",35,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_12lKcNrcLZA3Hch","dishwasher","T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,4,7,1,7,5,7,7,4,"A dishwasher",1,"I gave them all text as instructions for both were very straightforward and my personal preferance would be text over pictures.  The pictures were self explanatory, but with text you can easily add more detail if needed.",59,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Female","No"
"R_1M3C1OvDWAnOpPh","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","P","P","T","P","P","P","P","P","T","T","P",7,7,6,5,3,5,1,3,1,4,4,7,6,2,"An induction cooktop",1,"Those whom I felt were more competent and trustworthy I gave instructions in pictures and those who I felt were less competent or didn’t know as well I chose to give as text as it’s clearer and more formal",63,"United Kingdom","United Kingdom","Full-Time","English","Female","Yes"
"R_pcLL4qOdPLcdAtz","dishwasher","P","P","P","T","P","T","P","P","T","T","P","P","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,3,5,7,1,1,1,7,6,7,5,2,"A dishwasher",1,"I just went with what felt right. I just went with what would be more understandable for them.",20,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_RqwH1KvATbIbLc5","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","P","P","T","P","T","T","P","P","P","T","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,3,6,1,1,1,3,4,6,3,2,"A bluetooth speaker",1,"I decided to give the picture instructions to the individuals who I felt would struggle to understand technology terminology and who would therefore struggle with text instructions. I decided those I felt were more tech savvy would manage better with text instructions.",33,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1pEfKODqcV3lbEc","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,3,4,7,1,3,1,2,6,6,3,1,"A dishwasher",1,"I chose the picture instructions for everyone as they were much clearer and simpler with less chance of confusion.",57,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_2qksGEtH6uOx3zn","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","T","P","P","T","P","P","P","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,3,4,1,2,1,3,3,5,4,2,"A bluetooth speaker",1,"I felt the picture instructions were better overall as guests would not necessarily know where the power button is. Closer friend could call or c text if unsure but others could simply look at the picture.",41,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_2BsnceXVo4mJK4A","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,7,7,4,4,6,1,3,1,3,4,4,3,1,"An induction cooktop",1,"I thought the picture instructions were more clear for everyone so I would choose that",27,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_8H4H0vKT6jlFjmF","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",4,7,7,7,2,6,1,2,1,3,3,6,3,2,"An induction cooktop",1,"I thought the picture instructions were really clear and easy to follow.  For me they were much easier than the text instructions which could be ambiguous so I shared the picture instructions with everyone.",46,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_1o6BVWgNcRlUnXp","dishwasher","T","P","P","T","T","P","T","P","T","P","T","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,2,7,4,5,4,2,2,3,6,"A dishwasher",1,"I decided to give the picture to the people I felt like I knew less, so I would not know their capabilities as well.",42,"Canada","Canada","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_3HqB6BUlggcClRT","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","T","P","P","T","T","P","P","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,3,6,1,2,1,2,3,6,3,2,"A bluetooth speaker",1,"People I knew better mostly got the text",35,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2pKWY3LpVxtm9vQ","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","T","P","T","T","T","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,3,2,6,1,2,1,3,3,6,3,2,"A bluetooth speaker",1,"Knowledge of people i know and then based it on the description of the person.",26,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
